ID,Duration,Model/Calls,Model/Input tokens,Model/Output tokens,Model/Input tokens cost,Model/Output tokens cost,Model/Total cost,Tools/searcher/Total searches,Tools/searcher/Search engine calls/google,Tools/searcher/Search engine calls/google_vision
31,59.670891523361206,8,28664.0,750,0.0021498,0.000225,0.0023748,2,1,1
29,239.2332901954651,11,43998.0,969,0.00329985,0.0002906999999999,0.00359055,2,2,0
32,316.7680003643036,18,162185.0,1722,0.012163875,0.0005166,0.012680475,3,3,0
34,92.07698559761047,12,29187.0,988,0.002189025,0.0002964,0.002485425,2,1,1
33,485.85012459754944,23,102627.0,2811,0.007697025,0.0008433,0.008540325,4,4,0
36,152.6126823425293,12,82847.0,1357,0.0062135249999999,0.0004071,0.0066206249999999,2,2,0
37,11.691576957702637,7,31910.0,383,0.00239325,0.0001148999999999,0.00250815,1,0,1
35,429.3266897201538,12,76056.0,877,0.0057041999999999,0.0002630999999999,0.0059672999999999,2,1,1
39,6.687733173370361,4,5947.0,87,0.0004460249999999,2.61e-05,0.0004721249999999,1,0,1
40,86.77694630622864,9,13307.0,509,0.000998025,0.0001527,0.001150725,2,2,0
38,242.509126663208,22,98529.0,1456,0.0073896749999999,0.0004368,0.007826475,4,3,1
42,12.149216175079346,8,21230.0,626,0.00159225,0.0001877999999999,0.0017800499999999,1,1,0
43,20.83444714546204,5,9477.0,260,0.000710775,7.8e-05,0.000788775,1,1,0
44,81.3989942073822,11,73677.0,1200,0.0055257749999999,0.00036,0.0058857749999999,2,2,0
41,202.9231448173523,11,49153.0,1201,0.003686475,0.0003603,0.004046775,2,2,0
45,113.27840447425842,12,43967.0,1107,0.003297525,0.0003320999999999,0.003629625,2,1,1
47,55.99375033378601,8,19861.0,656,0.001489575,0.0001967999999999,0.001686375,2,1,1
46,143.44537949562073,7,13492.0,568,0.0010119,0.0001704,0.0011823,1,1,0
48,105.17079162597656,19,76223.0,1787,0.005716725,0.0005361,0.006252825,3,3,0
49,100.5241928100586,21,236446.0,2432,0.01773345,0.0007296,0.01846305,3,3,0
51,29.44378423690796,8,22626.0,703,0.00169695,0.0002109,0.00190785,1,1,0
50,47.91615724563599,8,35402.0,651,0.00265515,0.0001952999999999,0.00285045,1,1,0
53,28.50238466262817,8,22504.0,939,0.0016878,0.0002816999999999,0.0019695,1,1,0
54,111.15255880355836,12,265380.0,1498,0.0199035,0.0004494,0.0203529,2,2,0
55,12.724011898040771,8,26598.0,671,0.00199485,0.0002013,0.00219615,1,1,0
52,278.77428364753723,12,53440.0,1130,0.004008,0.000339,0.004347,2,2,0
57,132.84087681770325,16,82624.0,1241,0.0061968,0.0003723,0.0065691,5,4,1
56,259.9556255340576,23,89220.0,1955,0.0066915,0.0005865,0.007278,4,3,1
58,23.56774950027465,8,12640.0,976,0.000948,0.0002928,0.0012408,2,1,1
59,43.07390213012695,7,25439.0,639,0.001907925,0.0001917,0.002099625,1,0,1
61,103.64099788665771,22,70893.0,1283,0.005316975,0.0003849,0.0057018749999999,4,3,1
62,38.59219694137573,8,19723.0,791,0.0014792249999999,0.0002373,0.0017165249999999,2,1,1
63,72.85414338111877,9,32031.0,702,0.002402325,0.0002106,0.002612925,2,1,1
64,68.20346641540527,8,18870.0,642,0.00141525,0.0001926,0.00160785,1,1,0
60,516.8458280563354,26,156587.0,1772,0.011744025,0.0005316,0.012275625,4,3,1
65,249.1648554801941,26,154886.0,2048,0.0116164499999999,0.0006144,0.0122308499999999,4,3,1
67,25.718560218811035,8,50325.0,878,0.003774375,0.0002633999999999,0.0040377749999999,1,1,0
68,13.933366537094116,5,9762.0,378,0.00073215,0.0001133999999999,0.00084555,1,0,1
66,122.1598768234253,12,72053.0,1388,0.0054039749999999,0.0004164,0.0058203749999999,2,1,1
70,134.6508750915527,14,54787.0,1109,0.004109025,0.0003327,0.004441725,2,2,0
71,68.79397201538086,9,24462.0,584,0.00183465,0.0001751999999999,0.00200985,2,1,1
72,7.145570993423462,5,11409.0,239,0.000855675,7.170000000000001e-05,0.000927375,1,1,0
69,273.07800912857056,25,117108.0,2048,0.0087831,0.0006144,0.0093975,4,3,1
73,38.23912644386292,8,17036.0,663,0.0012777,0.0001989,0.0014766,1,0,1
74,45.71280550956726,9,38659.0,1283,0.0028994249999999,0.0003849,0.003284325,2,2,0
76,53.07973003387451,8,34941.0,736,0.002620575,0.0002207999999999,0.002841375,2,1,1
75,92.26028203964232,22,102250.0,1145,0.00766875,0.0003435,0.00801225,3,2,1
78,10.826514482498167,8,12536.0,939,0.0009402,0.0002816999999999,0.0012219,1,1,0
77,65.79345107078552,8,24715.0,757,0.001853625,0.0002271,0.002080725,1,1,0
79,94.68148469924928,20,153644.0,1571,0.0115232999999999,0.0004712999999999,0.0119945999999999,4,3,1
80,71.44537305831909,9,130685.0,1101,0.009801375,0.0003303,0.010131675,2,1,1
82,113.20063161849976,15,69344.0,1342,0.0052008,0.0004026,0.0056034,3,2,1
81,168.29529571533203,15,76814.0,1403,0.00576105,0.0004209,0.00618195,2,2,0
83,56.94802236557007,12,55724.0,878,0.0041793,0.0002633999999999,0.0044427,3,3,0
85,33.46511363983154,8,38141.0,1134,0.0028605749999999,0.0003402,0.003200775,1,1,0
84,76.01694202423096,8,19379.0,487,0.001453425,0.0001461,0.0015995249999999,1,0,1
87,54.56985306739807,9,18882.0,475,0.00141615,0.0001425,0.00155865,2,1,1
86,75.17033410072327,12,58688.0,1193,0.0044015999999999,0.0003578999999999,0.0047595,2,1,1
88,38.707348585128784,9,34767.0,948,0.002607525,0.0002844,0.002891925,2,1,1
90,41.62000870704651,8,18533.0,1001,0.0013899749999999,0.0003003,0.001690275,1,1,0
89,76.01872134208679,18,70538.0,1907,0.0052903499999999,0.0005721,0.0058624499999999,3,3,0
91,102.4416344165802,12,133463.0,1285,0.010009725,0.0003855,0.010395225,2,1,1
92,172.64293694496155,8,49029.0,747,0.0036771749999999,0.0002241,0.0039012749999999,1,0,1
93,133.49422955513,25,170564.0,1573,0.0127923,0.0004719,0.0132642,4,3,1
95,96.45872068405151,8,110080.0,771,0.008256,0.0002312999999999,0.0084873,1,0,1
96,510.0242335796356,14,42030.0,1540,0.00315225,0.000462,0.00361425,3,2,1
97,151.08602929115295,15,43694.0,1181,0.0032770499999999,0.0003543,0.0036313499999999,2,2,0
98,175.57786631584167,19,62141.0,1336,0.004660575,0.0004008,0.005061375,4,3,1
99,208.38181328773499,21,118689.0,1557,0.008901675,0.00046709999999999997,0.009368775,4,3,1
