ID,Duration,Model/Calls,Model/Input tokens,Model/Output tokens,Model/Input tokens cost,Model/Output tokens cost,Model/Total cost,Tools/searcher/Total searches,Tools/searcher/Search engine calls/google,Tools/searcher/Search engine calls/google_vision
51,125.67969298362732,12,56983.0,1621,0.0042737249999999,0.0004862999999999,0.0047600249999999,2,2,0
58,26.67487645149231,8,13757.0,1032,0.001031775,0.0003096,0.001341375,1,1,0
60,25.730459928512573,12,91620.0,882,0.0068715,0.0002646,0.0071361,2,2,0
61,13.245405197143556,8,21775.0,903,0.001633125,0.0002708999999999,0.001904025,1,1,0
62,193.277441740036,8,92329.0,668,0.006924675,0.0002004,0.007125075,1,1,0
63,13.204285383224487,8,16665.0,794,0.001249875,0.0002382,0.001488075,1,1,0
43,823.223128080368,11,35338.0,1408,0.00265035,0.0004223999999999,0.00307275,2,2,0
65,5.905935764312744,5,7398.0,349,0.00055485,0.0001047,0.00065955,1,1,0
64,13.126669645309448,8,29618.0,771,0.00222135,0.0002312999999999,0.00245265,1,1,0
66,10.158641576766968,8,41721.0,728,0.003129075,0.0002184,0.003347475,1,1,0
67,14.319109678268433,8,23588.0,1006,0.0017691,0.0003018,0.0020709,1,1,0
69,21.55603504180908,12,72415.0,729,0.005431125,0.0002186999999999,0.005649825,2,2,0
70,14.1152081489563,8,30630.0,737,0.00229725,0.0002211,0.00251835,1,1,0
68,62.05456280708313,16,68169.0,1405,0.005112675,0.0004215,0.005534175,4,4,0
72,11.879567384719849,8,14850.0,661,0.00111375,0.0001983,0.00131205,1,1,0
73,76.27021527290344,20,423005.0,1327,0.031725375,0.0003981,0.032123475,4,4,0
74,164.07531070709229,11,48278.0,1319,0.00362085,0.0003956999999999,0.00401655,2,2,0
59,635.5668225288391,20,68118.0,1602,0.00510885,0.0004805999999999,0.00558945,4,4,0
53,756.1509342193604,13,90302.0,1284,0.00677265,0.0003852,0.0071578499999999,3,3,0
75,76.31672883033752,12,28918.0,1504,0.00216885,0.0004511999999999,0.00262005,2,2,0
77,39.68624496459961,12,61240.0,995,0.004593,0.0002985,0.0048915,2,2,0
71,368.52514719963074,14,63568.0,956,0.0047675999999999,0.0002868,0.0050544,2,2,0
76,117.83778047561646,8,16795.0,564,0.001259625,0.0001692,0.0014288249999999999,1,1,0
