ID,Duration,Model/Calls,Model/Input tokens,Model/Output tokens,Model/Input tokens cost,Model/Output tokens cost,Model/Total cost,Tools/searcher/Total searches,Tools/searcher/Search engine calls/google,Tools/searcher/Search engine calls/google_vision
40,127.1905906200409,13,273351.0,1302,0.020501325,0.0003905999999999,0.020891925,3,3,0
42,61.11835169792175,21,85611.0,2624,0.006420825,0.0007871999999999,0.007208025,4,4,0
43,18.434727430343628,11,34216.0,1449,0.0025662,0.0004347,0.0030009,2,2,0
45,12.422642230987549,8,9740.0,760,0.0007305,0.000228,0.0009585,1,1,0
44,38.06492900848389,8,9243.0,856,0.000693225,0.0002568,0.000950025,1,1,0
46,12.940373420715332,8,27042.0,894,0.00202815,0.0002682,0.00229635,1,1,0
47,15.543118238449097,8,33724.0,1012,0.0025292999999999,0.0003035999999999,0.0028328999999999,1,1,0
49,23.288487434387207,12,48065.0,1282,0.003604875,0.0003845999999999,0.003989475,2,1,1
50,12.475257873535156,8,15392.0,791,0.0011543999999999,0.0002373,0.0013916999999999,1,1,0
51,18.919862508773804,12,53310.0,1784,0.00399825,0.0005351999999999,0.00453345,2,2,0
52,18.63913869857788,12,44050.0,1461,0.00330375,0.0004383,0.00374205,2,2,0
48,156.1243336200714,11,25515.0,1090,0.001913625,0.000327,0.002240625,2,2,0
54,670.1901934146881,26,107700.0,3305,0.0080775,0.0009915,0.0090689999999999,5,5,0
55,12.4616060256958,11,12481.0,1185,0.000936075,0.0003555,0.001291575,2,2,0
53,789.2382230758667,15,98829.0,1629,0.0074121749999999,0.0004887,0.007900875,3,3,0
57,11.67796230316162,8,10717.0,840,0.000803775,0.000252,0.001055775,1,1,0
58,15.477901458740234,8,14042.0,1250,0.0010531499999999,0.000375,0.00142815,1,1,0
56,77.86698818206787,8,26166.0,888,0.0019624499999999,0.0002663999999999,0.0022288499999999,1,1,0
60,13.570196866989136,8,15305.0,825,0.001147875,0.0002475,0.001395375,1,1,0
61,191.04683375358584,21,90193.0,2042,0.006764475,0.0006126,0.007377075,3,3,0
62,178.7453179359436,34,191569.0,2225,0.014367675,0.0006675,0.015035175,6,5,1
63,12.455178022384644,8,16663.0,810,0.001249725,0.000243,0.0014927249999999,1,1,0
64,12.324465274810793,8,29170.0,577,0.00218775,0.0001731,0.00236085,1,1,0
65,4.301430702209473,5,3888.0,360,0.0002916,0.000108,0.0003995999999999,1,1,0
66,301.6085979938507,26,134370.0,2510,0.01007775,0.000753,0.01083075,7,7,0
67,114.41197228431702,16,56315.0,1625,0.004223625,0.0004875,0.004711125,3,3,0
68,35.06487345695496,19,46872.0,1607,0.0035154,0.0004820999999999,0.0039975,5,5,0
69,24.55783128738404,12,104362.0,1026,0.00782715,0.0003078,0.00813495,2,1,1
70,15.87477684020996,8,29258.0,712,0.00219435,0.0002136,0.00240795,1,1,0
71,13.65736436843872,9,22076.0,653,0.0016557,0.0001959,0.0018516,1,1,0
72,10.69048833847046,8,16921.0,658,0.001269075,0.0001974,0.001466475,1,1,0
73,13.227369785308838,8,18373.0,648,0.0013779749999999,0.0001944,0.0015723749999999,1,0,1
74,22.31248044967652,12,71811.0,1158,0.0053858249999999,0.0003474,0.005733225,3,2,1
59,1368.374363899231,20,66967.0,1732,0.005022525,0.0005196,0.005542125,4,4,0
75,402.5407176017761,29,233770.0,1881,0.01753275,0.0005643,0.01809705,6,5,1
76,45.460718393325806,8,11773.0,920,0.000882975,0.000276,0.001158975,1,1,0
78,16.93368697166443,8,29844.0,823,0.0022383,0.0002469,0.0024852,1,0,1
77,119.49542880058289,12,32894.0,1005,0.0024670499999999997,0.0003015,0.00276855,3,2,1
