ID,Duration,Model/Calls,Model/Input tokens,Model/Output tokens,Model/Input tokens cost,Model/Output tokens cost,Model/Total cost,Tools/searcher/Total searches,Tools/searcher/Search engine calls/google,Tools/searcher/Search engine calls/google_vision
28,11.002348899841309,8,21956.0,687,0.0016467,0.0002061,0.0018528,1,1,0
27,65.22767639160156,12,51262.0,970,0.00384465,0.000291,0.0041356499999999,2,2,0
30,10.887549877166748,6,20336.0,590,0.0015252,0.000177,0.0017022,2,2,0
31,14.601699113845823,8,34332.0,733,0.0025749,0.0002199,0.0027948,1,1,0
24,193.0146920681,21,123993.0,2055,0.009299475,0.0006165,0.009915975,4,4,0
32,79.36865735054016,11,29247.0,1282,0.002193525,0.0003845999999999,0.002578125,2,2,0
10,476.3107953071594,29,248813.0,2265,0.018660975,0.0006795,0.019340475,5,5,0
35,22.956023454666138,12,46463.0,784,0.0034847249999999,0.0002352,0.003719925,2,2,0
34,111.52585482597352,8,18681.0,744,0.001401075,0.0002231999999999,0.001624275,1,1,0
36,105.04562044143675,8,21549.0,978,0.0016161749999999,0.0002934,0.0019095749999999,1,1,0
37,21.86197090148925,12,48270.0,1076,0.00362025,0.0003228,0.00394305,2,2,0
39,14.022394180297852,7,39288.0,716,0.0029465999999999,0.0002148,0.0031613999999999,1,1,0
40,12.293954372406006,9,21841.0,829,0.001638075,0.0002487,0.001886775,2,2,0
29,334.40539813041687,11,55934.0,1069,0.00419505,0.0003207,0.00451575,2,2,0
42,15.68864393234253,8,23989.0,1261,0.0017991749999999,0.0003783,0.002177475,1,1,0
43,5.940990447998047,5,9411.0,256,0.000705825,7.68e-05,0.000782625,1,1,0
44,22.305480003356934,10,62722.0,833,0.00470415,0.0002499,0.00495405,2,2,0
45,24.54846882820129,12,44260.0,1073,0.0033195,0.0003218999999999,0.0036414,2,2,0
46,6.477120161056519,7,13431.0,556,0.0010073249999999,0.0001668,0.0011741249999999,1,1,0
47,17.562180519104004,9,27513.0,820,0.002063475,0.000246,0.002309475,2,2,0
41,173.37256479263306,9,24700.0,1233,0.0018525,0.0003699,0.0022224,2,2,0
38,242.28866004943848,21,231115.0,1847,0.017333625,0.0005541,0.0178877249999999,4,4,0
50,19.890278339385983,8,5679.0,572,0.000425925,0.0001716,0.000597525,1,1,0
49,67.4109194278717,15,147232.0,1643,0.0110423999999999,0.0004929,0.0115352999999999,2,2,0
52,19.407528400421143,12,35751.0,1402,0.002681325,0.0004206,0.003101925,2,2,0
51,33.28494715690613,8,22245.0,533,0.001668375,0.0001599,0.0018282749999999,1,1,0
53,18.57338738441468,12,50352.0,1324,0.0037763999999999,0.0003972,0.0041735999999999,2,2,0
54,20.44641876220703,12,28896.0,1366,0.0021671999999999,0.0004098,0.002577,2,2,0
55,10.700400114059448,8,26410.0,674,0.00198075,0.0002021999999999,0.00218295,1,1,0
48,192.40267181396484,19,115880.0,1830,0.008691,0.000549,0.00924,3,3,0
57,128.45410704612732,13,36003.0,1058,0.002700225,0.0003173999999999,0.003017625,3,3,0
56,153.33849596977234,26,191298.0,1651,0.01434735,0.0004953,0.01484265,4,4,0
60,40.69462966918945,12,60534.0,1301,0.00454005,0.0003903,0.00493035,2,2,0
59,91.36604118347168,21,182682.0,1544,0.01370115,0.0004632,0.01416435,3,3,0
62,18.843212842941284,8,28816.0,1207,0.0021612,0.0003620999999999,0.0025233,1,1,0
58,194.0224637985229,15,263412.0,898,0.0197558999999999,0.0002694,0.0200252999999999,2,2,0
63,94.38614583015442,22,163676.0,1766,0.0122756999999999,0.0005298,0.0128055,3,3,0
33,878.2800710201263,23,166667.0,2518,0.012500025,0.0007553999999999,0.013255425,4,4,0
61,245.0140323638916,33,708577.0,2129,0.053143275,0.0006387,0.053781975,6,6,0
64,186.70806503295896,11,32383.0,1131,0.002428725,0.0003393,0.002768025,2,2,0
66,41.87892460823059,12,28145.0,1009,0.002110875,0.0003027,0.002413575,2,2,0
65,151.84398436546326,12,65454.0,1442,0.00490905,0.0004325999999999,0.00534165,2,2,0
70,22.439724922180176,14,65085.0,1153,0.004881375,0.0003458999999999,0.005227275,2,2,0
71,24.55836749076844,8,16633.0,510,0.0012474749999999,0.000153,0.0014004749999999,1,1,0
72,7.609525203704834,5,11288.0,212,0.0008466,6.36e-05,0.0009102,1,1,0
73,25.612093210220337,12,60942.0,1062,0.00457065,0.0003186,0.0048892499999999,2,2,0
67,144.22046852111816,22,263022.0,2358,0.01972665,0.0007074,0.02043405,3,3,0
74,37.501546144485474,11,50687.0,1232,0.0038015249999999,0.0003696,0.0041711249999999,2,2,0
76,117.71355628967284,11,50119.0,825,0.0037589249999999,0.0002475,0.004006425,2,2,0
69,317.3976802825928,11,52804.0,1038,0.0039603,0.0003114,0.0042717,2,2,0
75,200.98542952537537,19,493224.0,1646,0.0369918,0.0004938,0.0374856,4,4,0
78,51.255351305007935,22,65221.0,2040,0.004891575,0.000612,0.0055035749999999,3,3,0
79,33.50922417640686,12,27385.0,1120,0.002053875,0.000336,0.002389875,2,2,0
77,102.09347295761108,8,23570.0,731,0.00176775,0.0002193,0.00198705,1,1,0
68,401.3773953914642,18,168099.0,1423,0.0126074249999999,0.0004268999999999,0.0130343249999999,3,3,0
80,33.02673411369324,11,36164.0,916,0.0027122999999999,0.0002748,0.0029870999999999,2,2,0
82,62.53329133987427,21,126348.0,1112,0.0094761,0.0003336,0.0098097,3,3,0
85,15.641360521316528,8,28001.0,859,0.002100075,0.0002577,0.002357775,1,1,0
84,76.26840829849243,12,29595.0,1273,0.002219625,0.0003818999999999,0.002601525,2,2,0
86,28.64981055259705,12,66467.0,1053,0.004985025,0.0003159,0.005300925,2,2,0
87,48.36015272140503,17,59822.0,1085,0.00448665,0.0003255,0.00481215,3,3,0
88,42.16282176971436,12,53719.0,1153,0.004028925,0.0003458999999999,0.004374825,2,2,0
90,13.34177565574646,8,18361.0,1102,0.001377075,0.0003305999999999,0.0017076749999999,1,1,0
81,178.97750973701477,16,246113.0,1003,0.018458475,0.0003009,0.018759375,3,3,0
91,28.8664288520813,8,27648.0,1099,0.0020736,0.0003297,0.0024033,1,1,0
93,80.58359742164612,21,101039.0,1074,0.0075779249999999,0.0003221999999999,0.007900125,3,3,0
83,257.0372986793518,19,138723.0,1837,0.010404225,0.0005511,0.010955325,4,4,0
95,41.57341027259827,12,87936.0,831,0.0065952,0.0002493,0.0068445,2,2,0
89,191.58491802215576,18,39790.0,2132,0.00298425,0.0006396,0.00362385,3,3,0
94,150.9487910270691,25,247735.0,1647,0.018580125,0.0004940999999999,0.019074225,4,4,0
98,34.05498027801514,17,83452.0,1270,0.0062588999999999,0.000381,0.0066399,3,3,0
97,227.11184430122373,8,12384.0,866,0.0009287999999999,0.0002598,0.0011886,1,1,0
96,268.0104470252991,19,85366.0,1505,0.00640245,0.0004515,0.0068539499999999,4,4,0
92,480.6897110939026,30,315609.0,2573,0.023670675,0.0007719,0.0244425749999999,6,6,0
99,219.11438870429993,23,266724.0,2071,0.0200043,0.0006213,0.0206256,4,4,0
