ID,Duration,Model/Calls,Model/Input tokens,Model/Output tokens,Model/Input tokens cost,Model/Output tokens cost,Model/Total cost,Tools/searcher/Total searches,Tools/searcher/Search engine calls/google,Tools/searcher/Search engine calls/google_vision
47,80.30107069015503,8,33350.0,792,0.00250125,0.0002376,0.00273885,1,1,0
49,23.94129776954651,12,42995.0,1371,0.003224625,0.0004113,0.003635925,2,1,1
50,24.28198218345642,12,45349.0,1678,0.0034011749999999,0.0005034,0.0039045749999999,2,2,0
51,7.852912187576294,8,10149.0,799,0.000761175,0.0002397,0.001000875,1,1,0
52,13.281990766525269,8,35096.0,1014,0.0026322,0.0003041999999999,0.0029364,1,1,0
53,419.5225405693054,9,60181.0,921,0.004513575,0.0002763,0.004789875,2,2,0
48,664.279673576355,12,33866.0,1415,0.00253995,0.0004245,0.00296445,2,2,0
55,8.83503246307373,8,9600.0,935,0.00072,0.0002805,0.0010005,1,1,0
56,27.352251768112183,12,47107.0,1483,0.003533025,0.0004448999999999,0.003977925,2,2,0
54,148.77133202552795,28,106780.0,2905,0.0080085,0.0008715,0.00888,5,5,0
57,11.3889319896698,8,10674.0,690,0.0008005499999999,0.000207,0.0010075499999999,1,1,0
58,96.75761342048644,8,13934.0,999,0.00104505,0.0002996999999999,0.00134475,1,1,0
60,14.871538639068604,8,15352.0,875,0.0011514,0.0002625,0.0014138999999999,1,1,0
59,157.1472806930542,12,53406.0,1431,0.00400545,0.0004293,0.0044347499999999,2,2,0
62,49.21505641937256,19,80008.0,1512,0.0060005999999999,0.0004535999999999,0.0064541999999999,3,2,1
63,12.295459985733032,8,16480.0,739,0.001236,0.0002217,0.0014577,1,1,0
64,12.837525367736816,8,29203.0,644,0.002190225,0.0001931999999999,0.002383425,1,1,0
65,11.914236068725586,7,17135.0,715,0.001285125,0.0002145,0.001499625,1,1,0
66,2.290647506713867,4,1419.0,114,0.000106425,3.42e-05,0.000140625,1,1,0
67,62.774431228637695,8,23616.0,1099,0.0017712,0.0003297,0.0021009,1,1,0
68,13.211281538009644,9,25643.0,955,0.001923225,0.0002865,0.002209725,2,2,0
69,22.66043519973755,12,102601.0,1024,0.007695075,0.0003072,0.008002275,2,1,1
70,15.121662616729736,8,29263.0,707,0.002194725,0.0002121,0.0024068249999999,1,1,0
61,307.60567021369934,19,68643.0,1532,0.0051482249999999,0.0004595999999999,0.0056078249999999,3,3,0
72,14.299318552017212,8,14919.0,705,0.001118925,0.0002115,0.001330425,1,1,0
71,209.3128499984741,18,61752.0,1075,0.0046314,0.0003225,0.0049539,3,3,0
74,45.60434484481812,8,44549.0,829,0.0033411749999999,0.0002487,0.0035898749999999,2,2,0
75,41.59684038162232,19,140471.0,1882,0.0105353249999999,0.0005646,0.0110999249999999,3,2,1
76,129.8122637271881,8,11742.0,916,0.00088065,0.0002748,0.00115545,1,1,0
77,22.68367886543274,12,47824.0,1094,0.0035868,0.0003282,0.003915,2,2,0
78,34.146432876586914,12,117232.0,1214,0.0087923999999999,0.0003641999999999,0.0091565999999999,2,1,1
73,697.8497288227081,23,211773.0,1623,0.015882974999999997,0.00048689999999999996,0.016369874999999996,4,3,1
